Points:0,Points:1,Points:2
5.34246,0,0.335574
5.39137,0,0.33795
5.44028,0,0.34032
5.48919,0,0.342685
5.53809,0,0.345046
5.587,0,0.347405
5.63591,0,0.349761
5.68481,0,0.352116
5.73372,0,0.354471
5.78263,0,0.356827
5.83155,0,0.359185
5.88046,0,0.361545
5.92937,0,0.363909
5.97829,0,0.366277
6.0272,0,0.368651
6.07611,0,0.371031
6.12503,0,0.373418
6.17394,0,0.375813
6.22286,0,0.378215
6.27177,0,0.380622
6.32069,0,0.383034
6.36961,0,0.385449
6.41853,0,0.387866
6.46745,0,0.390283
6.51637,0,0.392699
6.5653,0,0.395112
6.61422,0,0.397522
6.66314,0,0.399926
6.71206,0,0.402324
6.76098,0,0.404714
6.80991,0,0.407095
6.85883,0,0.409466
6.90775,0,0.411825
6.95667,0,0.41417
7.00559,0,0.416501
7.05451,0,0.418816
7.10344,0,0.421114
7.15236,0,0.423394
7.20128,0,0.425653
7.25021,0,0.427891
7.29913,0,0.430107
7.34804,0,0.432298
7.39696,0,0.434464
7.44588,0,0.436604
7.4948,0,0.438715
7.54372,0,0.440798
7.59263,0,0.442849
7.64155,0,0.444869
7.69046,0,0.446855
7.73937,0,0.448808
7.78829,0,0.450729
7.8372,0,0.452619
7.88612,0,0.45448
7.93503,0,0.456311
7.98394,0,0.458115
8.03285,0,0.459892
8.08175,0,0.461644
8.13066,0,0.463371
8.17957,0,0.465076
8.22847,0,0.466758
8.27738,0,0.468419
8.32628,0,0.47006
8.37519,0,0.471683
8.42409,0,0.473287
8.47299,0,0.474875
8.5219,0,0.476448
8.5708,0,0.478007
8.61971,0,0.479552
8.66861,0,0.481085
8.71752,0,0.482607
8.76641,0,0.484119
8.81532,0,0.485622
8.86422,0,0.487117
8.91313,0,0.488606
8.96203,0,0.49009
9.01094,0,0.491569
9.05984,0,0.493044
9.10874,0,0.494518
9.15765,0,0.49599
9.20655,0,0.497463
9.25546,0,0.498936
9.30437,0,0.500408
9.35327,0,0.501878
9.40218,0,0.503345
9.45109,0,0.504809
9.5,0,0.506268
9.5489,0,0.507721
9.59781,0,0.509168
9.64673,0,0.510606
9.69564,0,0.512035
