ID,Points:0,Points:1
14.2088,0.627675,-0.139564
14.2281,0.627675,-0.142101
14.2476,0.627675,-0.144662
14.2674,0.627675,-0.147246
14.2875,0.627675,-0.149855
14.3078,0.627675,-0.152487
14.3284,0.627675,-0.155143
14.3492,0.627675,-0.157823
14.3704,0.627675,-0.160525
14.3918,0.627675,-0.163251
14.4135,0.627675,-0.166
14.4355,0.627675,-0.168771
14.4577,0.627675,-0.171565
14.4802,0.627675,-0.174381
14.5031,0.627675,-0.177219
14.5262,0.627675,-0.180079
14.5496,0.627675,-0.18296
14.5733,0.627675,-0.185862
14.5974,0.627675,-0.188786
14.6217,0.627675,-0.19173
14.6463,0.627675,-0.194694
14.6713,0.627675,-0.197678
14.6965,0.627675,-0.200681
14.7221,0.627675,-0.203704
14.748,0.627675,-0.206745
14.7742,0.627675,-0.209804
14.8008,0.627675,-0.212881
14.8276,0.627675,-0.215976
14.8548,0.627675,-0.219088
14.8824,0.627675,-0.222215
14.9103,0.627675,-0.225359
14.9385,0.627675,-0.228518
14.967,0.627675,-0.231692
14.9959,0.627675,-0.234881
15.0252,0.627675,-0.238084
15.0548,0.627675,-0.2413
15.0847,0.627675,-0.244528
15.115,0.627675,-0.247768
15.1457,0.627675,-0.25102
15.1767,0.627675,-0.254283
15.2081,0.627675,-0.257556
15.2399,0.627675,-0.26084
15.272,0.627675,-0.264132
15.3045,0.627675,-0.267433
15.3374,0.627675,-0.270742
15.3706,0.627675,-0.274058
15.4043,0.627675,-0.277381
15.4383,0.627675,-0.280709
15.4727,0.627675,-0.284043
15.5075,0.627675,-0.287381
15.5427,0.627675,-0.290723
15.5782,0.627675,-0.294068
15.6142,0.627675,-0.297416
15.6506,0.627675,-0.300767
15.6873,0.627675,-0.304119
15.7245,0.627675,-0.307471
15.7621,0.627675,-0.310824
15.8,0.627675,-0.314176
15.8384,0.627675,-0.317528
15.8772,0.627675,-0.320878
15.9164,0.627675,-0.324226
15.9561,0.627675,-0.32757
15.9961,0.627675,-0.330912
16,0.627675,-0.331231
16.0039,0.627675,-0.330912
16.0439,0.627675,-0.32757
16.0836,0.627675,-0.324226
16.1228,0.627675,-0.320878
16.1616,0.627675,-0.317528
16.2,0.627675,-0.314176
16.2379,0.627675,-0.310824
16.2755,0.627675,-0.307471
16.3127,0.627675,-0.304119
16.3494,0.627675,-0.300767
16.3858,0.627675,-0.297416
16.4218,0.627675,-0.294068
16.4573,0.627675,-0.290723
16.4925,0.627675,-0.287381
16.5273,0.627675,-0.284043
16.5617,0.627675,-0.280709
16.5957,0.627675,-0.277381
16.6294,0.627675,-0.274058
16.6626,0.627675,-0.270742
16.6955,0.627675,-0.267433
16.728,0.627675,-0.264132
16.7601,0.627675,-0.26084
16.7919,0.627675,-0.257556
16.8233,0.627675,-0.254283
16.8543,0.627675,-0.25102
16.885,0.627675,-0.247768
16.9153,0.627675,-0.244528
16.9452,0.627675,-0.2413
16.9748,0.627675,-0.238084
16.9871,0.63857,-0.227275
17.0041,0.627675,-0.234881
17.033,0.627675,-0.231692
17.0615,0.627675,-0.228518
17.0897,0.627675,-0.225359
17.1176,0.627675,-0.222215
17.1452,0.627675,-0.219088
17.1724,0.627675,-0.215976
17.1992,0.627675,-0.212881
17.2258,0.627675,-0.209804
17.252,0.627675,-0.206745
17.2779,0.627675,-0.203704
17.3035,0.627675,-0.200681
17.3287,0.627675,-0.197678
17.3537,0.627675,-0.194694
17.3783,0.627675,-0.19173
17.4026,0.627675,-0.188786
17.4267,0.627675,-0.185862
17.4504,0.627675,-0.18296
17.4738,0.627675,-0.180079
17.4969,0.627675,-0.177219
17.5198,0.627675,-0.174381
17.5423,0.627675,-0.171565
17.5645,0.627675,-0.168771
17.5865,0.627675,-0.166
17.6082,0.627675,-0.163251
17.6296,0.627675,-0.160525
17.6508,0.627675,-0.157823
17.6716,0.627675,-0.155143
17.6922,0.627675,-0.152487
17.7125,0.627675,-0.149855
17.7326,0.627675,-0.147246
17.7524,0.627675,-0.144662
17.7719,0.627675,-0.142101
17.7783,0.633289,-0.135261
17.7912,0.627675,-0.139564
17.8103,0.627675,-0.137051
17.829,0.627675,-0.134563
17.8476,0.627675,-0.132098
17.8659,0.627675,-0.129658
17.8839,0.627675,-0.127242
17.9017,0.627675,-0.124851
17.9193,0.627675,-0.122484
17.9367,0.627675,-0.120142
17.9538,0.627675,-0.117824
17.9707,0.627675,-0.11553
17.9873,0.627675,-0.11326
18.0038,0.627675,-0.111015
18.02,0.627675,-0.108794
18.036,0.627675,-0.106597
18.0518,0.627675,-0.104424
18.0674,0.627675,-0.102276
18.0827,0.627675,-0.100151
18.0979,0.627675,-0.0980498
18.1128,0.627675,-0.0959723
18.1276,0.627675,-0.0939185
18.1422,0.627675,-0.0918883
18.1565,0.627675,-0.0898814
18.1707,0.627675,-0.0878973
18.1847,0.627675,-0.0859365
18.1985,0.627675,-0.0839985
18.2121,0.627675,-0.0820833
18.2255,0.627675,-0.0801907
18.2387,0.627675,-0.0783206
18.2518,0.627675,-0.0764729
18.2647,0.627675,-0.0746474
18.2774,0.627675,-0.0728435
18.2899,0.627675,-0.0710617
18.3023,0.627675,-0.0693016
18.3145,0.627675,-0.0675628
18.3265,0.627675,-0.0658456
18.3383,0.627675,-0.0641497
18.35,0.627675,-0.0624751
18.3616,0.627675,-0.0608213
