Points:0,Points:1,Points:2
3.47448,0,-0.0754124
3.50367,0,-0.0763085
3.53306,0,-0.0772181
3.56268,0,-0.0781415
3.5925,0,-0.0790786
3.62254,0,-0.0800294
3.65279,0,-0.0809941
3.68326,0,-0.0819725
3.71395,0,-0.0829649
3.74487,0,-0.0839712
3.77601,0,-0.0849915
3.80738,0,-0.0860257
3.83898,0,-0.0870737
3.87081,0,-0.0881358
3.90287,0,-0.0892119
3.93517,0,-0.090302
3.96772,0,-0.0914061
4.0005,0,-0.0925241
4.03353,0,-0.093656
4.06681,0,-0.0948019
4.10033,0,-0.0959615
4.1341,0,-0.097135
4.16812,0,-0.0983222
4.20241,0,-0.0995232
4.23695,0,-0.100738
4.27175,0,-0.101966
4.30682,0,-0.103207
4.34215,0,-0.104462
4.37776,0,-0.10573
4.41363,0,-0.107012
4.44977,0,-0.108306
4.48619,0,-0.109613
4.52289,0,-0.110932
4.55987,0,-0.112264
4.59713,0,-0.113609
4.63467,0,-0.114965
4.6725,0,-0.116335
4.71062,0,-0.117719
4.74904,0,-0.119117
4.78775,0,-0.12053
4.82675,0,-0.121958
4.86606,0,-0.123403
4.90567,0,-0.124865
4.94559,0,-0.126345
4.98581,0,-0.127843
5.02635,0,-0.129361
5.0672,0,-0.130899
5.10837,0,-0.132458
5.14986,0,-0.134039
5.19168,0,-0.135643
5.23382,0,-0.137272
5.27631,0,-0.138925
5.31913,0,-0.140604
5.36229,0,-0.142311
5.40579,0,-0.144046
5.44965,0,-0.145811
5.49386,0,-0.147606
5.53843,0,-0.149433
5.58336,0,-0.151294
5.62866,0,-0.15319
5.67433,0,-0.155122
5.72037,0,-0.157092
5.7668,0,-0.159101
5.81362,0,-0.161151
5.86084,0,-0.163244
5.90845,0,-0.165382
5.95648,0,-0.167566
6.00491,0,-0.169798
6.05361,0,-0.172073
6.10232,0,-0.174381
6.15103,0,-0.17672
6.19974,0,-0.179091
6.24845,0,-0.181492
6.29715,0,-0.183921
6.34586,0,-0.186377
6.39456,0,-0.188858
6.44326,0,-0.191364
6.49197,0,-0.193893
6.54067,0,-0.196444
6.58938,0,-0.199015
6.63808,0,-0.201605
6.68679,0,-0.204213
6.73548,0,-0.206836
6.78418,0,-0.209475
6.83288,0,-0.212127
6.88158,0,-0.214791
6.93028,0,-0.217466
6.97898,0,-0.220151
7.02768,0,-0.222844
7.07638,0,-0.225544
7.12508,0,-0.228249
7.17378,0,-0.230958
7.22248,0,-0.23367
7.27118,0,-0.236383
7.31988,0,-0.239097
7.36859,0,-0.241809
7.41729,0,-0.244518
7.466,0,-0.247224
7.51471,0,-0.249924
7.56341,0,-0.252618
7.61212,0,-0.255303
7.66084,0,-0.25798
7.70955,0,-0.260648
7.75826,0,-0.263308
7.80698,0,-0.265962
7.85569,0,-0.268611
7.90442,0,-0.271255
7.95314,0,-0.273897
8.00186,0,-0.276537
8.05058,0,-0.279175
8.0993,0,-0.281814
8.14803,0,-0.284454
8.19675,0,-0.287097
8.24547,0,-0.289743
8.2942,0,-0.292394
8.34293,0,-0.295051
8.39165,0,-0.297714
8.44038,0,-0.300385
8.4891,0,-0.303065
8.53783,0,-0.305756
8.58655,0,-0.308457
8.63528,0,-0.311172
8.68401,0,-0.313899
8.73274,0,-0.316641
8.78146,0,-0.319399
8.83019,0,-0.322173
8.87891,0,-0.324965
8.92763,0,-0.327776
8.97636,0,-0.330607
9.02508,0,-0.333459
9.0738,0,-0.336334
9.12252,0,-0.339232
9.17124,0,-0.342154
9.21996,0,-0.3451
9.26868,0,-0.34807
9.31739,0,-0.351061
9.36611,0,-0.354074
9.41482,0,-0.357107
9.46353,0,-0.360159
9.51225,0,-0.363229
9.56096,0,-0.366317
9.60967,0,-0.36942
9.65838,0,-0.37254
9.70709,0,-0.375673
9.7558,0,-0.378819
9.80451,0,-0.381977
9.85322,0,-0.385147
9.90193,0,-0.388327
9.95064,0,-0.391516
9.99935,0,-0.394714
10.0481,0,-0.397918
10.0968,0,-0.401129
10.1455,0,-0.404345
10.1942,0,-0.407565
10.2429,0,-0.410788
10.2916,0,-0.414014
10.3403,0,-0.417241
10.389,0,-0.420468
10.4377,0,-0.423694
10.4864,0,-0.426918
10.5352,0,-0.43014
10.5839,0,-0.433358
10.6326,0,-0.436571
10.6813,0,-0.439778
10.73,0,-0.442977
10.7787,0,-0.446159
10.8275,0,-0.44932
10.8762,0,-0.452452
10.9249,0,-0.455549
10.9737,0,-0.458605
11.0224,0,-0.461613
11.0711,0,-0.464566
11.1199,0,-0.467459
11.1686,0,-0.470284
11.2174,0,-0.473036
11.2661,0,-0.475707
11.3149,0,-0.478292
11.3636,0,-0.480783
11.4124,0,-0.483174
11.4612,0,-0.485459
11.51,0,-0.487632
11.5588,0,-0.489685
11.6075,0,-0.491615
11.6563,0,-0.493436
11.7052,0,-0.495174
11.754,0,-0.496855
11.8028,0,-0.498507
11.8516,0,-0.500154
11.9004,0,-0.501824
11.9492,0,-0.503543
11.998,0,-0.505337
12.0468,0,-0.507233
12.0956,0,-0.509256
12.1444,0,-0.511435
12.1932,0,-0.513793
12.2419,0,-0.516348
12.2907,0,-0.519093
12.3394,0,-0.522017
12.3882,0,-0.525112
12.4369,0,-0.528366
12.4856,0,-0.531771
12.5343,0,-0.535317
12.583,0,-0.538993
12.6317,0,-0.54279
12.6804,0,-0.546699
12.729,0,-0.550709
12.7777,0,-0.554811
12.8264,0,-0.558995
12.875,0,-0.563252
12.9237,0,-0.567571
12.9723,0,-0.571944
13.021,0,-0.57636
13.0696,0,-0.580808
13.1183,0,-0.585281
13.1669,0,-0.589768
13.2155,0,-0.594259
13.2642,0,-0.598745
13.3128,0,-0.603215
13.3615,0,-0.607661
13.4101,0,-0.612071
13.4588,0,-0.616438
13.5075,0,-0.620749
13.5561,0,-0.624997
13.6048,0,-0.629171
13.6535,0,-0.633262
13.7021,0,-0.63726
13.7508,0,-0.641156
13.7995,0,-0.644953
13.8482,0,-0.648651
13.8969,0,-0.652254
13.9456,0,-0.655765
13.9943,0,-0.659186
14.043,0,-0.66252
14.0918,0,-0.665769
14.1405,0,-0.668937
14.1892,0,-0.672025
14.238,0,-0.675037
14.2867,0,-0.677974
14.3355,0,-0.680841
14.3842,0,-0.683638
14.433,0,-0.68637
14.4818,0,-0.689039
14.5306,0,-0.691646
14.5793,0,-0.694195
14.6281,0,-0.696688
14.6769,0,-0.699129
14.7257,0,-0.701519
14.7745,0,-0.703862
14.8233,0,-0.706159
14.8721,0,-0.708414
14.9209,0,-0.710629
14.9697,0,-0.712808
15.0185,0,-0.714952
15.0673,0,-0.717064
15.1162,0,-0.719146
15.165,0,-0.721202
15.2138,0,-0.723234
15.2626,0,-0.725245
15.3115,0,-0.727237
15.3603,0,-0.729213
15.4091,0,-0.731175
15.4579,0,-0.733128
15.5068,0,-0.735073
15.5556,0,-0.737012
15.6044,0,-0.73895
15.6533,0,-0.740888
15.7021,0,-0.742829
15.7509,0,-0.744776
15.7998,0,-0.746731
15.8486,0,-0.748698
15.8974,0,-0.750679
15.9463,0,-0.752677
15.9951,0,-0.754694
16,0,-0.7549
16.0049,0,-0.754694
16.0537,0,-0.752677
16.1026,0,-0.750679
16.1514,0,-0.748698
16.2002,0,-0.746731
16.2491,0,-0.744776
16.2979,0,-0.742829
16.3467,0,-0.740888
16.3956,0,-0.73895
16.4444,0,-0.737012
16.4932,0,-0.735073
16.5421,0,-0.733128
16.5909,0,-0.731175
16.6397,0,-0.729213
16.6885,0,-0.727237
16.7374,0,-0.725245
16.7862,0,-0.723234
16.835,0,-0.721202
16.8838,0,-0.719146
16.9327,0,-0.717064
16.9815,0,-0.714952
17.0303,0,-0.712808
17.0791,0,-0.710629
17.1279,0,-0.708414
17.1767,0,-0.706159
17.2255,0,-0.703862
17.2743,0,-0.701519
17.3231,0,-0.699129
17.3719,0,-0.696688
17.4207,0,-0.694195
17.4694,0,-0.691646
17.5182,0,-0.689039
17.567,0,-0.68637
17.6158,0,-0.683638
17.6645,0,-0.680841
17.7133,0,-0.677974
17.762,0,-0.675037
17.8108,0,-0.672025
17.8595,0,-0.668937
17.9082,0,-0.665769
17.957,0,-0.66252
18.0057,0,-0.659186
18.0544,0,-0.655765
18.1031,0,-0.652254
18.1518,0,-0.648651
18.2005,0,-0.644953
18.2492,0,-0.641156
18.2979,0,-0.63726
18.3465,0,-0.633262
18.3952,0,-0.629171
18.4439,0,-0.624997
18.4925,0,-0.620749
18.5412,0,-0.616438
18.5899,0,-0.612071
18.6385,0,-0.607661
18.6872,0,-0.603215
18.7358,0,-0.598745
18.7845,0,-0.594259
18.8331,0,-0.589768
18.8817,0,-0.585281
18.9304,0,-0.580808
18.979,0,-0.57636
19.0277,0,-0.571944
19.0763,0,-0.567571
19.125,0,-0.563252
19.1736,0,-0.558995
19.2223,0,-0.554811
19.271,0,-0.550709
19.3196,0,-0.546699
19.3683,0,-0.54279
19.417,0,-0.538993
19.4657,0,-0.535317
19.5144,0,-0.531771
19.5631,0,-0.528366
19.6118,0,-0.525112
19.6606,0,-0.522017
19.7093,0,-0.519093
19.7581,0,-0.516348
19.8068,0,-0.513793
19.8556,0,-0.511435
19.9044,0,-0.509256
19.9532,0,-0.507233
20.002,0,-0.505337
20.0508,0,-0.503543
20.0996,0,-0.501824
20.1484,0,-0.500154
20.1972,0,-0.498507
20.246,0,-0.496855
20.2948,0,-0.495174
20.3437,0,-0.493436
20.3925,0,-0.491615
20.4412,0,-0.489685
20.49,0,-0.487632
20.5388,0,-0.485459
20.5876,0,-0.483174
20.6364,0,-0.480783
20.6851,0,-0.478292
