Points:0,Points:1,Points:2
13.1087,0.633277,0.0409378
13.1094,0.627675,0.0414711
13.109,0.637809,0.0380112
13.1096,0.635333,0.0404869
13.1102,0.636877,0.0393244
13.1109,0.630236,0.0410532
13.111,0.633546,0.0408568
13.111,0.637987,0.0379442
13.1117,0.635691,0.0403349
13.1124,0.627675,0.0414201
13.1122,0.631734,0.0408779
13.1121,0.637061,0.0392523
13.1129,0.638165,0.0378773
13.1133,0.634012,0.0407651
13.114,0.63023,0.0409882
13.1139,0.636092,0.0401485
13.1141,0.637242,0.039183
13.1151,0.632306,0.0407647
13.1148,0.638343,0.0378103
13.1154,0.627675,0.0413692
13.1155,0.634521,0.0406608
13.116,0.636533,0.0399165
13.1169,0.630278,0.0409202
13.1168,0.638521,0.0377433
13.1176,0.63294,0.0406651
13.1178,0.63525,0.0404947
13.1185,0.627675,0.0413181
13.1181,0.637239,0.0394277
13.1187,0.638699,0.0376764
13.1197,0.635302,0.0404566
13.1199,0.630253,0.0408639
13.1201,0.633436,0.0405769
13.12,0.636904,0.0397772
13.1207,0.638876,0.0376094
13.1215,0.627675,0.0412667
13.1215,0.63262,0.0405669
13.1217,0.637939,0.0389243
13.122,0.63515,0.0404384
13.1222,0.636859,0.0398635
13.123,0.630293,0.0407991
13.1226,0.639054,0.0375424
13.1237,0.638114,0.0388624
13.1243,0.632324,0.0405182
13.1246,0.627675,0.0412145
13.1244,0.636862,0.0399021
13.1246,0.639232,0.0374755
13.1255,0.634956,0.0403697
13.1256,0.638286,0.0388042
13.1262,0.630344,0.0407309
13.1266,0.63282,0.0404169
13.1266,0.636944,0.0398888
13.1265,0.63941,0.0374085
13.1278,0.627675,0.0411615
13.1277,0.635053,0.0402993
13.1276,0.638483,0.0387193
13.1284,0.639588,0.0373415
13.1287,0.637101,0.0398361
13.1291,0.632984,0.0403399
13.1294,0.630339,0.0406732
13.1296,0.63865,0.0386683
13.13,0.635247,0.0402233
13.1309,0.627675,0.0411072
13.1304,0.639766,0.0372746
13.1309,0.637301,0.0397627
13.1316,0.633237,0.0402539
13.1316,0.638838,0.0385919
13.1325,0.630391,0.0406095
13.1324,0.635516,0.0401422
13.1323,0.639944,0.0372076
13.1331,0.637659,0.0396098
13.1335,0.639022,0.0385199
13.1341,0.627675,0.0410515
13.1341,0.633654,0.0401561
13.1344,0.636007,0.0400545
13.1343,0.640122,0.0371406
13.1353,0.638058,0.0394223
13.1356,0.630367,0.0405591
13.1355,0.639203,0.0384505
13.1364,0.635208,0.040028
13.1362,0.640299,0.0370736
13.1373,0.627675,0.040994
13.1373,0.63269,0.0401752
13.1374,0.638498,0.0391891
13.1382,0.640477,0.0370067
13.1384,0.636897,0.0398528
13.1388,0.63041,0.0404973
13.1389,0.634782,0.0399586
13.1393,0.638762,0.0390612
13.1401,0.632462,0.0401466
13.1405,0.627675,0.0409344
13.1401,0.640655,0.0369397
13.1404,0.636826,0.0398243
13.1411,0.63973,0.0382487
13.1414,0.634641,0.0398927
13.1415,0.638702,0.0391673
13.1421,0.630443,0.040437
13.142,0.640833,0.0368727
13.1428,0.632742,0.0400519
13.1428,0.636668,0.0397824
13.143,0.639913,0.0381767
13.1438,0.627675,0.0408729
13.1437,0.638695,0.0392168
13.144,0.641011,0.0368058
13.1449,0.634037,0.0398513
13.1453,0.630473,0.0403773
13.145,0.6401,0.0380983
13.1453,0.636538,0.0397175
13.1459,0.638755,0.0392182
13.1459,0.641189,0.0367388
13.1471,0.627675,0.0408093
13.1471,0.632449,0.0400114
13.1469,0.640297,0.0380066
13.1472,0.634997,0.0397112
13.1475,0.637423,0.0395933
13.1479,0.641367,0.0366718
13.1486,0.630501,0.0403175
13.1487,0.640465,0.0379459
13.1494,0.638778,0.039236
13.1498,0.636717,0.0395758
13.15,0.633084,0.03986
13.1504,0.627675,0.0407437
13.1498,0.641545,0.0366048
13.1509,0.640044,0.03849
13.1517,0.638241,0.0393825
13.1522,0.630515,0.0402566
13.1518,0.641723,0.0365379
13.1522,0.636287,0.039508
13.1531,0.633872,0.0396861
13.1528,0.640795,0.0378562
13.153,0.639941,0.0386526
13.1538,0.627675,0.0406761
13.1537,0.6419,0.0364709
13.1539,0.638081,0.0393686
13.1547,0.635968,0.0394458
13.1547,0.640971,0.0377921
13.1555,0.630572,0.0401917
13.1552,0.639899,0.0387408
13.1557,0.633643,0.0396651
13.1556,0.642078,0.0364039
13.1562,0.637995,0.0393255
13.1572,0.627675,0.0406066
13.1567,0.641146,0.0377302
13.1572,0.635854,0.0393828
13.1574,0.639903,0.0387811
13.1576,0.642256,0.0363369
13.1584,0.633513,0.0396348
13.1585,0.638001,0.0392647
13.1589,0.630569,0.0401342
13.1587,0.641318,0.0376721
13.1596,0.635866,0.0393182
13.1596,0.639986,0.0387689
13.1595,0.642434,0.03627
13.1606,0.627675,0.0405352
13.1608,0.638098,0.0391949
13.1606,0.641515,0.037587
13.161,0.633631,0.0395667
13.1615,0.642612,0.036203
13.1618,0.640143,0.0387164
13.1623,0.630627,0.0400673
13.1621,0.63603,0.0392413
13.1626,0.641682,0.0375361
13.1631,0.638293,0.0391189
13.164,0.627675,0.0404618
13.1638,0.633855,0.0394806
13.1634,0.64279,0.036136
13.164,0.640343,0.0386431
13.1647,0.636331,0.0391489
13.1646,0.64187,0.0374597
13.1657,0.630603,0.0400129
13.1654,0.638561,0.0390376
13.1654,0.642968,0.036069
13.1661,0.6407,0.0384888
13.1665,0.634268,0.0393655
13.1665,0.642054,0.0373875
13.1675,0.627675,0.0403866
13.1672,0.636788,0.0390484
13.1677,0.632438,0.0396572
13.1673,0.643146,0.036002
13.1677,0.639027,0.0389438
13.1683,0.641097,0.0382996
13.1685,0.642235,0.0373182
13.1691,0.634891,0.0392199
13.1693,0.63067,0.0399371
13.1692,0.643324,0.0359351
13.1697,0.637489,0.0389399
13.1699,0.639534,0.0388366
13.171,0.627675,0.0403096
13.1704,0.641535,0.0380647
13.1712,0.63303,0.0394946
13.1712,0.643502,0.0358681
13.1716,0.635741,0.0390504
13.172,0.638296,0.038843
13.1721,0.640425,0.0386222
13.1728,0.63068,0.0398724
13.1725,0.642346,0.0374548
13.1731,0.64368,0.0358011
13.1741,0.636754,0.0388777
13.1745,0.627675,0.0402308
13.1744,0.63342,0.039372
13.1742,0.639341,0.0387442
13.1744,0.641923,0.0379123
13.1751,0.643857,0.0357341
13.1756,0.635423,0.0390156
13.1758,0.640339,0.0385964
13.1763,0.63074,0.0397986
13.176,0.637617,0.0387547
13.1761,0.642936,0.0370558
13.1765,0.641878,0.0380062
13.177,0.644035,0.0356671
13.1773,0.639217,0.038659
13.1775,0.636589,0.038817
