Points:0,Points:1,Points:2
0.170593,8.39872E-15,-0.0098782
0.170711,0.0103687,-0.00581092
0.171175,0.0152317,0.00534383
0.173955,0.00563847,-0.00901156
0.174117,0.0139388,-0.00138155
0.17725,8.72422E-15,-0.0102602
0.177365,0.0106502,-0.00614551
0.177866,0.0158231,0.00555215
0.180692,0.00577992,-0.00938585
0.180843,0.014367,-0.00164723
0.184069,9.05678E-15,-0.01065
0.184183,0.0109373,-0.00648531
0.184721,0.0164274,0.0057655
0.187595,0.00592421,-0.0097674
0.187738,0.0148014,-0.00191718
0.191056,9.39649E-15,-0.0110477
0.191169,0.0112297,-0.00683058
0.191746,0.0170448,0.00598401
0.194668,0.00607196,-0.010156
0.194803,0.0152422,-0.002191
0.198215,9.74334E-15,-0.0114531
0.198326,0.011528,-0.00718092
0.198944,0.0176754,0.00620778
0.201914,0.00622292,-0.0105516
0.202042,0.0156901,-0.00246772
0.205549,1.00974E-14,-0.0118662
0.205658,0.0118322,-0.00753637
0.206318,0.0183189,0.00643688
0.209337,0.00637734,-0.0109541
0.209459,0.0161452,-0.00274716
0.213062,1.04586E-14,-0.0122869
0.21317,0.0121426,-0.00789667
0.213874,0.0189756,0.00667143
0.216943,0.00653531,-0.0113634
0.217058,0.0166081,-0.00302877
0.22076,1.08269E-14,-0.012715
0.220865,0.0124594,-0.00826159
0.221616,0.0196454,0.00691156
0.224734,0.00669687,-0.0117792
0.224842,0.0170788,-0.00331227
0.227314,0.0193897,0.0015732
0.228645,1.12023E-14,-0.0131504
0.228749,0.0127825,-0.00863107
0.229547,0.0203281,0.00715736
0.232715,0.00686169,-0.0122016
0.232817,0.0175576,-0.00359742
0.235126,0.0200477,0.00167825
0.236724,1.15849E-14,-0.0135928
0.236825,0.013112,-0.0090049
0.237672,0.0210237,0.00740892
0.240891,0.00703063,-0.01263
0.240986,0.0180445,-0.00388391
0.244999,1.19743E-14,-0.0140421
0.245097,0.0134485,-0.00938233
0.245233,0.0211182,0.00270403
0.245995,0.021732,0.00766634
0.249267,0.0072032,-0.0130643
0.249353,0.0185401,-0.00417077
0.253476,1.23706E-14,-0.0144977
0.253571,0.0137916,-0.00976342
0.253694,0.021756,0.00255
0.254521,0.0224528,0.00792973
0.257845,0.00737933,-0.0135042
0.257924,0.0190443,-0.00445806
0.262158,1.27736E-14,-0.0149596
0.26225,0.0141415,-0.0101477
0.262145,0.0219715,0.000967266
0.263255,0.0231858,0.00819918
0.266632,0.00755946,-0.0139491
0.266702,0.019557,-0.00474531
0.27105,1.3183E-14,-0.015427
0.271139,0.0144984,-0.0105347
0.270927,0.022671,0.00101977
0.2722,0.0239307,0.0084748
0.275631,0.00774309,-0.0143988
0.275692,0.0200786,-0.00503168
0.280157,1.35988E-14,-0.0158998
0.280243,0.014862,-0.0109239
0.279941,0.0233621,0.0010109
0.281362,0.0246871,0.00875667
0.284846,0.00793078,-0.0148525
0.284899,0.0206087,-0.00531687
0.289483,1.40205E-14,-0.0163771
0.289566,0.0152327,-0.0113146
0.289188,0.024064,0.00100245
0.290744,0.0254545,0.00904487
0.294284,0.00812212,-0.0153099
0.294327,0.0211478,-0.00559972
0.299034,1.44481E-14,-0.0168587
0.298671,0.0247757,0.000993824
0.299112,0.0156103,-0.0117062
0.300352,0.0262325,0.00933949
0.303948,0.00831766,-0.01577
0.30398,0.0216956,-0.00587956
0.308814,1.48811E-14,-0.0173436
0.308394,0.0254968,0.000986008
0.308888,0.0159953,-0.0120976
